node,community
LBL,6
VVL,13
L(1)G0156,1
CG12007,14
CG10373,6
CG7940,8
CAKI,16
EBI-86381,14
CG7028,3
TIM,13
SOX102F,13
CG1722,19
MYO95E,3
SWA,22
OGT,3
CG14563,1
OSEG4,1
CG2519,13
NUP214,21
OBST-B,6
CG4756,8
CG12576,7
EBI-187807,6
CG15530,7
APC,6
CG17129,12
EBI-205042,14
TOM,19
CG12784,19
PUM,0
CG11498,9
TKV,13
CG3162,1
EBI-178555,13
CG15172,8
CG10435,5
CG6934,14
EBI-82749,14
CG8902,9
MRNA-CAPPING-ENZYME,4
CG8449,3
EIP63F-1,5
CG10068,19
CG12155,6
L(3)07882,0
CG2246,23
DRL,23
EBI-109541,1
CG32100,8
CG17153,8
CG14456,11
ALH,14
SPAG,8
L(1)G0022,19
CG10157,9
CG4290,6
MTSSB,6
CG14718,8
EBI-133234,12
LCS,7
EBI-174496,7
EBI-157685,16
CG13531,21
CG15352,1
CG32685,20
KEK5,8
CG17124,13
PFK,16
HEL25E,2
CG3573,16
CG15356,1
EBI-108054,8
CG10035,6
CG7864,6
CG3639,6
CG6629,8
QM,16
CG9485,21
CG5346,8
MICAL-LIKE,8
MRPS33,12
GIIISPLA2,7
CG10357,22
TANKYRASE,6
FU2,6
LIN19,1
ROC1A,1
GFAT2,19
ATG8A,19
CG7597,3
MTTF,13
OSP,13
BI,13
CG3808,9
CG17991,11
CG1092,16
CG7840,1
EBI-126425,8
EBI-194287,1
SIZ,13
EBI-151815,23
EBI-101402,23
B4,13
EAF6,12
EBI-103483,12
KAP3,3
CG14608,19
CG9779,5
CG14542,5
CG6576,1
PBL,13
REF(2)P,22
EBI-194406,7
BTSZ,13
SNAP25,11
CG17237,4
CG5191,4
CG6981,12
RAN,13
CG17625,8
GP93,12
CG3800,6
SPT5,6
CG14215,3
TSH,15
CHORD,12
CG32223,7
CG14411,9
PP2C1,13
EBI-132897,8
CG5608,8
CG6448,20
CG11604,1
BTK29A,8
CG13394,1
CG18005,8
CG7716,23
CG12768,23
KP78B,3
CG13965,8
KEN,9
SEC6,8
CG11920,9
CDC16,3
CG31680,14
CG7324,13
CG6878,2
CG6758,3
OSI1,23
SEC61ALPHA,13
EBI-92490,6
SURF6,14
CG9306,14
EBI-105997,21
PDE8,19
CG5446,8
CG11659,1
CG10483,14
CG9747,18
CG8853,1
D19B,13
CG9972,6
EBI-250663,9
CG13813,6
MCM10,3
L(2)09851,3
CG14803,6
X11LBETA,6
CPR67FB,21
EBI-189350,9
ALPHATUB84D,2
BETATUB85D,2
CG9663,6
CG7465,1
ROQ,8
EBI-498899,19
I-2,20
CG1115,8
MAGOH,22
TSU,22
CG12203,7
TRK,19
CG3011,8
ATBP,8
ALPH,2
CG6380,20
CG11206,3
CG13049,6
BLP,12
SKPF,8
CG10730,7
IDGF2,20
EBI-106635,3
SRA-1,13
FD3F,9
P5CR,8
EBI-146492,6
SLOU,6
BG4,3
VM34CA,4
LVPD,7
CG4836,7
EBI-135102,3
CG8600,23
CG12567,2
CG17294,7
CG13950,7
FH,6
RAB21,3
CG1552,4
RUNX3,18
CG9269,1
EBI-147704,9
RECQ5,13
CG5011,6
CG7197,11
EPSILONTRY,8
RHOGEF2,13
CG14193,9
ASRIJ,11
CG6293,11
CG1077,11
CG4753,6
TEH4,3
BOL,1
PGRP-LA,3
CG15638,11
CG10992,1
CG14521,1
CG6789,1
ALK,9
EBI-146031,13
EBI-254285,4
RO,4
EFTUM,13
PHO,14
SUT2,8
BC10,1
CG4882,8
KAT2B,7
JIL-1,16
LOLA,16
ADAT,1
CG14812,1
NRX-IV,13
POR,21
CG5874,6
CG4788,1
CDC45L,3
SEP1,9
CG9932,13
CG16896,15
EBI-125749,13
CG6276,8
CG4785,6
TWI,18
CG3309,14
PROSBETA5,9
RPN11,9
SPN7,12
CG10825,23
CG6355,19
TFB2,8
CG11268,18
EBI-90241,18
CG6860,13
RPS15AB,1
MRPL38,4
CG9593,4
CG33109,3
PDM2,13
NONA,1
SEC13,15
CYP6A20,7
CG7145,1
EBI-279839,13
RPL34A,13
QTC,6
TAF12L,8
EBI-159914,6
EBI-213375,9
CG31624,8
RPL6,19
FAF,9
VAS,9
CG10671,8
CG3563,8
CG3651,7
EBI-192705,6
CG3678,12
CHD64,1
EBI-228648,1
HS6ST,8
CG10914,6
CG4068,6
MRPL12,16
EBI-213691,7
CG9928,7
GCN5,16
ROBO3,6
CG18375,8
PK61C,3
HEP,9
EBI-140119,21
RN-TRE,17
CG3860,23
Y,23
EBI-128025,8
CG15330,22
CG4546,22
EBI-173125,13
CG5402,17
CG3165,8
GATAD2B,7
CG10948,6
CG14427,19
UNC-13,19
CECB,23
EBI-1629467,3
P16-ARC,7
CG30493,17
CG33932,4
SKF,4
CG13822,3
CG12534,9
EBI-183849,8
CG8568,6
CG31820,6
SLS,16
CG14655,23
CG31446,3
CG31324,8
CPX,9
HSP67BC,12
CG13893,19
VN,18
NMD,4
CG6178,12
CG5118,13
UNC-104,13
CG14696,6
ANTP,3
CG9240,19
CG3014,16
CYP6A9,3
CG2107,14
EBI-147771,14
EBI-140138,22
IRK2,6
GCKIII,12
MAV,12
GLOB1,4
EBI-141739,1
CG7546,16
CG4893,8
EBI-113600,8
L(3)70DA,4
DNK,18
PHK-3,23
EBI-159356,3
MEI-41,13
CG4963,14
CG11970,14
EBI-114852,16
CG1316,0
EBI-127713,6
EBI-105513,4
GW,4
GUG,13
ATF-2,6
CG6660,1
ALP23B,1
RPN1,9
VKG,8
CG11591,12
CG9336,13
AP-2SIGMA,1
CG13674,6
HSC70-5,2
CPR65EA,6
CG18094,3
CG12984,19
CG18063,19
PTP69D,3
EBI-169472,0
EBI-172372,9
FZ4,6
CG4025,12
CG7366,3
CG32062,1
NMDYN-D7,19
CG12001,19
EBI-109435,8
CG31961,8
CG4769,13
SRP9,6
CG17127,8
CG34355,6
CG13189,18
EBI-119557,9
CG13097,9
EBI-164158,4
EBI-123950,6
CG5003,3
NEB,20
SNM1,13
NEUR,18
CG12025,6
OBST-G,16
CG15293,1
CG3328,19
EBI-97245,23
EBI-84573,8
CG1017,22
EBI-160187,1
CG15425,6
GRH,3
ALPHATRY,6
CG34357,3
CG5866,13
CG3704,29
CG10222,29
CG4980,18
CG12975,16
CG9727,11
CG1815,13
EBI-177843,6
CG1486,4
EBI-187156,1
EBI-116343,3
ATG4,19
VELI,4
GATAD,19
CG4420,9
CG11971,12
EBI-166068,8
DCP-1,2
EBI-115868,21
CG6283,4
CG7338,19
SQD,12
SOX15,1
DOM,19
CPR49AE,8
CG15515,8
EBI-168541,8
ANNIX,19
EBI-91197,19
CG4655,19
CG9948,15
CDGAPR,23
EBI-174007,19
HDAC3,19
CG1231,19
CLC,8
CG2875,3
CG1309,7
RPL22-LIKE,22
DJL,22
CG17025,6
CG6937,20
CG3679,0
CG17075,8
CG7492,6
CG10472,3
ECT3,1
CG9192,1
CG1307,6
CG2260,6
CG11188,8
EBI-176229,4
EBI-168101,4
BIB,0
NFAT,19
CG4552,3
EBI-173932,1
128UP,14
CG4829,6
CG14356,1
CG13096,13
HPH,1
DEAF1,1
CG13296,8
CG10353,8
LIN,8
AXN,18
SCAMP,12
CDSA,23
ECO,8
CG7331,3
EBI-104570,13
CG3214,9
LPR2,22
JON99FI,1
CG11727,16
CG7770,7
CG4066,21
CG9921,21
SRAS,1
CG17122,2
G9A,6
CG14422,6
CG3394,13
CG11474,14
EBI-148568,6
ASP,8
CG14098,12
ATPSYN-GAMMA,8
CG14946,6
CG4841,7
L(2)37BB,1
RANBP21,2
CG7277,6
CG15745,8
EBI-92608,19
SU(F),1
CG9300,3
HTT,19
GB,6
CG18810,2
CG9722,14
SMID,1
CG2975,14
EBI-155088,7
CG14408,8
EBI-162907,23
CG9922,6
GAMMATUB37C,3
TPPII,8
CG12017,6
MED11,4
START1,17
CG12016,5
RPL27A,7
CG9795,8
CG5589,13
CG6766,9
FAN,8
CG3590,8
EBI-200489,8
CG9437,7
RETININ,20
PGLYM78,3
EBI-162230,4
CG32387,13
CG9377,0
BABO,18
PATJ,13
KLP31E,6
E2F,16
CG10395,3
CG32479,4
EBI-103334,8
CRL,8
EBI-137286,6
CG30217,9
CG7081,14
CG32549,1
HR39,3
EBI-122850,4
EBI-181534,19
CG32226,8
CG15012,12
CG9286,23
LIMK1,8
CG6259,6
CG32532,18
CG13622,21
EBI-497714,3
EBI-182405,8
CG15153,1
CG34354,1
EBI-128947,12
RPS5A,19
CG13369,23
14-3-3ZETA,13
EBI-2110861,8
SCRA,12
CG13309,3
CG13330,13
CG17803,8
CG4119,14
DEC-1,4
CG3192,1
MRPL17,15
CG14024,19
CG17838,7
EBI-176241,1
FWD,19
DAAM,8
OR67C,23
CG4972,4
CG6333,8
EBI-100039,13
EBI-152055,3
SYND,18
CG14855,17
CG10413,6
RFC3,3
RFC40,3
EIF-4E,9
CG11710,23
EBI-179577,11
EBI-200992,1
CG10339,19
EIF4A3,22
EBI-116800,6
CG15914,6
CG31253,0
CG14451,6
CG13564,12
CG6673,8
CM,18
CAT,1
CG12995,8
CG1240,19
CG5017,1
TEHAO,18
CG14609,14
CTNNB1,18
EBI-101954,8
PGRP-LE,9
MIB2,19
CSP,11
ELONGIN-B,4
EBI-93397,14
CG4064,13
EBI-466705,3
CG14568,16
CG13397,6
CG3371,18
IPP,18
CG8541,1
CG6567,0
CG9463,8
CG10809,21
CG6652,0
CG13466,8
NUMB,0
APKC,0
TOPI,13
EXO84,19
CG2182,5
CG18788,18
EBI-190958,8
CG17370,2
EBI-191815,1
CG7768,0
CHRAC-14,13
CHRAC-16,13
FER1,13
CG4363,1
EBI-471919,3
MSL-3,7
CG18811,0
CG2129,9
FJ,19
CG5075,0
JEB,9
POXN,6
CG17190,1
CG6126,6
CG9941,8
EBI-150454,12
CG5787,12
EBI-203500,9
SDC,9
CG12609,7
TIM8,7
CG3004,6
CG9509,23
CG14247,8
CG8814,11
CG16708,8
RPLP2,19
CG6763,6
SNF1A,13
CG7262,18
EBI-86506,1
BT,4
HR96,8
CG7789,1
CG30169,19
GLEC,8
TOTM,1
EBI-127360,1
TGY,14
EBI-146089,14
VHA100-1,13
EBI-225746,7
CG13675,1
CG7220,12
EBI-158196,13
CG31365,8
CG5147,8
CG6040,8
EBI-175763,8
CG7296,3
CG11695,8
CG4061,19
GCN2,6
CG2010,3
EBI-175712,6
MSPS,13
CG2258,6
CG18598,6
EBI-193871,1
Z4,13
EBI-204756,3
CG15735,3
CG13125,8
DSK,7
L(2)03659,9
CG14932,0
CG4747,0
CG14905,6
EBI-165212,6
CG10189,14
CG6630,3
ZFH2,15
CG32068,1
CG17323,0
CG10903,7
CG10252,1
NEDD8,9
CG6662,13
EBI-254523,8
EBI-161433,28
CG3560,1
RAW,13
CG14101,6
CG12179,6
CG31708,1
EBI-119782,19
RPL40,9
CG14419,1
CPR65AV,19
TEPIV,7
CG8032,6
EBI-869694,9
TFIIB,6
EBI-189492,2
CG6020,2
CG15478,15
CG3649,15
NSF2,1
ARF51F,23
SEC63,23
L(1)G0007,1
CG1958,20
CG13377,4
FAS,3
CCHL,3
CG5906,21
CG4955,21
EBI-212825,7
V(2)K05816,13
RH2,0
CG6845,1
CDI,19
CSN7,0
METL,13
PSN,13
CG11968,12
CG8184,18
DLT,13
PTP4E,4
FUCT6,4
CG6094,15
NRT,6
CG4557,16
CG32267,4
NCT,13
CG10274,8
PON,0
CG18262,16
PLEXA,13
CG9394,13
CG1753,13
UBA1,13
CYT-B5,23
FAD2,23
SAC1,18
VAP-33-1,18
EBI-167567,5
BUB3,14
CG17912,14
RPS30,8
CG9172,8
GARZ,19
CG3548,6
SU(DX),3
IDGF4,20
CG14867,1
EIG71EE,14
CG7009,6
CSN5,19
LAT,3
ORC2,3
CG9356,21
SLP1,19
SSB-C31A,14
CG11034,7
CG14232,21
CG32230,4
EBI-95841,6
LVA,8
GSB-N,1
CG15649,19
CG13131,16
CG14199,1
EBI-140936,19
CG6340,7
MRPS6,14
TOP2,16
CG14424,1
PLEXB,3
SYD,3
CG9213,8
ARR,21
MSN,4
RUMI,4
CSAT,8
ACPH-1,6
ENDOS,1
SYN2,7
CG9626,7
AUST,8
CG15572,6
EBI-104054,15
CG3529,8
CG13502,16
IP259,16
CG13133,3
CG7024,23
CG15080,13
CG3857,13
EBI-251221,7
L(1)G0431,8
CG3499,13
TPR2,2
OS-C,8
ODD,6
EPSILONCOP,6
ALPHACOP,6
SNA,7
CG34415,3
EBI-84624,12
BIGMAX,8
CG17560,17
CG13134,8
CG18735,3
CG31025,20
EBI-229599,9
CG5815,23
EBI-220185,23
CG5397,8
NOP5,15
EIF5B,9
SNAMA,16
CG14322,19
EBI-146264,6
EBI-97653,9
CG3739,12
CG12813,12
IMP,1
CG7047,3
SIRT7,8
PNT,8
EBI-179939,13
PATSAS,11
EBI-98834,8
CG10277,3
KAZ1-ORFA,6
CG6478,13
CG18754,3
AP-2,21
CG10440,21
INX2,19
CG6498,13
CG4484,1
EBI-101025,8
SIDE,3
NETA,8
MKRN1,1
CG34352,3
L(2)37CE,0
CG8909,13
CG4324,19
EBI-1154754,18
CG7049,20
CG32000,3
CG11015,6
CG5484,6
EBI-162439,30
CG8665,30
T48,6
ACON,19
MORGUE,7
CG16734,14
CG32683,29
GAD1,13
L(1)G0255,5
RDGB,7
EBI-163966,6
CG11714,18
RTET,11
CG12918,23
GAMMATUB23C,23
CG17819,11
GSTD1,11
PTPA,4
RPS27,4
CG5104,0
CHRB,9
CG5273,4
SMG1,19
EBI-182982,14
CG10306,1
EBI-201281,1
FCP26AC,8
CG14416,6
EF1BETA,14
TAK1,9
CG10949,15
EBI-137434,4
CG1354,8
CG18012,8
CG11593,3
CG14567,21
CG32791,12
CG32207,1
ABS,6
COG3,13
EBI-100325,3
HLHMDELTA,18
CG11698,8
KATANIN-60,4
EBI-106745,9
EBI-75219,6
EBI-93425,1
EBI-159995,8
CG17257,6
CG4069,14
GUKH,13
CG14926,1
NOP60B,7
CG6480,16
CG3016,8
CG16969,8
CG13879,3
EBI-149098,1
CG32676,18
PGI,1
CG10904,8
CG13545,12
EBI-191301,13
MST35BA,1
DMRT93B,15
EBI-176604,6
FS(1)K10,1
EBI-212772,7
CG15544,5
TUB,18
CYP9B2,23
NOPP140,8
MARF,3
CG15589,3
YELLOW-D,3
CG32297,9
IPK2,15
CG33052,18
CG10340,8
NUDE,8
EBI-187175,9
TFIIA-S,16
CG12121,0
CT,13
CG9393,4
CG32352,19
CG16853,12
EBI-120332,6
CG4743,0
EBI-256984,14
TOE,19
CG3829,11
W-CUP,3
CG15347,4
CG32444,3
ADH,7
CG5375,13
EBI-111955,3
HLH106,13
DG,16
EBI-141560,19
FAS2,9
EBI-157427,23
CG4537,2
EBI-120797,7
PK34A,9
CG5127,18
CG31559,1
CG6610,7
CG9821,14
EBI-98108,1
CG8097,8
CG12620,20
NNP-1,20
NKD1,18
PRESTIN,12
CG14965,8
RAB27,23
CG3262,20
CG15739,1
EBI-107683,1
VANG,18
OATP58DB,13
CG6453,13
SCP1,19
MST89B,6
CG4393,21
FS(1)N,13
CG4502,13
CG4389,19
PDCD-5,8
CG5707,13
CG4936,13
CG12161,7
CG7466,13
CG3825,20
RLB1,12
CG10513,12
CG9134,7
O-FUT1,18
EBI-113802,18
EBI-94833,3
NETB,18
CG10133,8
CAPU,13
SU(VAR)3-9,20
ATP7,8
APLIP1,9
PI3K59F,4
CG1970,4
EGFR,18
CG14448,1
CG9281,20
CG13728,1
CG14414,30
EBI-105473,15
EBI-121814,1
CG7192,3
EBI-178291,1
CG5676,4
EBI-149092,8
VLS,6
CG13634,8
CG3368,8
EAP,19
CG6656,19
CG17478,26
EBI-85702,7
CYP318A1,11
CG8677,1
EBI-144341,17
SGL,19
CG8816,23
NLP,16
SPHEROIDE,17
EBI-170347,1
CG5807,17
RPII140,1
BSG,2
CG7011,19
CG13862,18
SOX100B,18
ETATRY,9
FLFL,19
DAMM,19
TRAL,19
EBI-116304,1
SOS,8
E(Y)1,16
CG14907,6
CG7144,18
FCP26AA,3
EBI-169125,2
PGRP-LB,19
CG16790,19
CG4415,4
EBI-273823,4
SEC8,8
DAB,6
CG7946,0
TWS,3
CG8840,19
EBI-233497,8
CG2919,13
CG12560,19
CG5569,12
CG2701,8
CG17593,4
CG18594,12
SMI21F,3
CG15784,8
CG11679,8
SMSR,9
STG,1
EBI-83327,5
CG14435,3
EBI-172960,12
BC,19
EBI-499699,13
CG11574,7
CG9302,4
RFESP,6
EBI-172635,8
CG6688,8
CG1674,23
MS(3)K81,8
EBI-118979,13
CG11133,3
EBI-114225,7
EBI-90217,11
HB,18
KR,18
RHOGAP93B,8
RAB3-GEF,13
CG18131,0
CG33174,6
CG8372,6
CG17600,1
CG31125,13
DPT,20
CG33097,7
EBI-143525,8
RPII15,4
FZY,1
CG17319,23
CG10354,13
EBI-88141,7
DIS3,5
CG11835,4
CG12402,3
SNRNP70K,8
CG4789,4
UPF3,8
DNASEII,5
TPNC73F,5
CG31392,1
EBI-111335,12
CG8213,13
IM3,8
CG3305,13
CG6304,2
DIP1,3
AST,18
AR-2,18
COMT,0
CG14062,14
CG15365,12
CG15747,8
EIF4G,6
ARI-1,8
EBI-103891,21
EBI-101606,4
CG8136,19
EBI-98305,22
CG10175,9
CG11638,19
YL-1,14
CG15133,19
SF2,3
CG11852,13
CG3332,2
PS,7
ECA,16
CG18596,12
BETAGGT-I,3
EBI-108044,13
CG5746,1
CG18180,6
EXT2,0
CG18143,0
EBI-261930,6
EBI-172258,1
CG18271,23
CG4942,19
EBI-91956,8
CG6412,8
CG17746,3
FANCD2,8
EBI-117615,6
CG4313,1
CG17328,6
SEMA-1B,13
EBI-106843,5
WKD,3
CG13641,1
CG4766,3
FLO,13
PLX,19
CG9508,1
CG12684,6
CG10396,14
RHOGEF3,8
CG3348,13
CG7298,23
GASP,13
CG3061,13
CG13349,3
EF1ALPHA100E,1
L(2)05714,1
CG17293,17
CG7224,0
CDC42,3
CG3003,1
CG11660,4
TRX-2,3
PTP-ER,9
CG15200,3
CG3088,14
EBI-164632,22
CG7800,8
CG4701,2
CG1234,8
CG31431,9
L(2)44DEA,9
EBI-120394,8
TEAD1,13
PLIP,4
TM2,18
CG32594,23
CG15283,0
EBI-186411,8
CG4364,20
BEAT-IA,9
CG11771,4
SR-CI,14
EBI-300331,16
RBF,16
EBI-116450,13
CG9628,1
OBP57A,4
LBR,1
SMD3,1
CG4269,3
CG10166,6
SER,18
SPAS,8
EBI-97913,1
DPA,3
OTE,12
SVR,20
CG5439,21
CG6753,3
CG5355,18
CG13040,1
CG7526,14
CG3987,1
EBI-89349,4
CG32512,13
EBI-129638,6
NERFIN-1,13
EBI-180312,1
CAV,20
CG7356,8
CG4991,23
CG31909,8
CG9578,1
CG11009,8
EBI-172235,22
CG2862,6
CG8145,9
CG13605,21
CG17928,7
EBI-208203,12
CG14879,7
ACJ6,13
CG10470,2
CG14054,8
CREBB-17A,13
CG6322,6
MUD,8
EBI-153587,8
CG9775,2
CG5103,17
CG14814,17
CG15208,1
CG1971,19
ACOX57D-D,19
CG14928,8
RUT,0
CG9674,7
STL,8
CG12204,8
BETACOP,11
ARC-P20,7
CG6241,8
EBI-93918,9
CG15445,0
CG10466,8
CG9914,0
EBI-188360,19
REP1,8
CG17024,3
EBI-138946,8
RPL35,19
PCX,3
CG31133,1
CG11722,14
LILLI,19
CG15047,17
CG4395,22
CG34362,1
RPL8,13
EBI-126476,7
SHI,19
INX3,9
CG7810,4
EBI-177314,14
EBI-1632104,3
NLE,3
EBI-110172,5
CG13711,8
CG6463,17
CG1342,1
EBI-84709,9
CG15173,8
NHE1,1
JON65AIII,14
CG5599,8
OR42A,18
CG14830,7
CG2617,7
DESERT,3
CG7568,1
EBI-102464,12
JIM,3
CG9812,1
CG16791,3
BEAF-32,3
CG5558,19
EBI-665803,16
EBI-195758,8
CG2493,1
YURI,3
RPT4,9
EBI-220621,22
CG5516,8
EBI-88379,19
DPP,13
EBI-121415,13
OME,18
FUCTD,18
EBI-138930,6
TTV,0
CPR65EC,20
CG9646,18
UND,8
ALPHATUB67C,8
CG2225,19
CG17255,1
ACTN,16
CG14983,7
CTR1A,20
CG9894,20
CG17999,13
EBI-152771,1
CG4577,8
CG5237,3
CG8141,8
EBI-665797,16
TEPII,13
MRPL24,8
CG12592,6
CG12378,9
CG17272,6
ARF79F,11
SCAT,8
CG31475,4
CG8420,1
CG10908,20
EBI-171485,4
AP,3
CG9778,17
TOU,3
DOT,3
CG9004,13
GPRK2,19
CG13190,8
DEL,8
CG15309,3
CG10623,8
CG3911,19
CG17380,1
CG32133,13
CG11750,13
CG14186,11
EBI-235143,11
CG6179,21
PIT,19
MRPS24,14
LAC,12
CG14939,3
CG3781,18
JHI-1,13
LIG3,3
CG17707,20
CG6455,18
CG9101,16
CG13087,8
CG32176,8
CG10589,20
CG1578,13
LAR,3
TANGO9,21
CG6951,19
CG5337,1
CG3764,19
CG14222,1
CG4404,6
CKA,6
CG5284,14
CG13310,7
QKR58E-3,18
MRPL32,9
CG7200,18
EBI-179517,8
CG15209,12
CG4957,6
CG3363,6
CG4860,13
CG17931,21
CG2931,16
EBI-180708,18
F,16
CG9318,6
EBI-133803,6
VHA44,23
EBI-2109239,23
HS3ST-B,1
MKP3,9
EBI-149432,1
EBI-83821,16
CG11253,14
CG7207,1
TANGO4,1
TRE1,12
CG10075,8
CG5078,8
CG7326,16
CG2034,1
CG6907,1
L(2)K14505,1
TSP33B,20
TSP86D,20
CG32850,1
CG7156,14
CG4199,12
EBI-115599,7
SCPX,23
CG5087,19
RFABP,23
CYP6A19,7
CG5214,1
CG32280,6
EBI-128833,9
EBI-190712,14
JON66CII,12
LAMA,12
CACT,18
EBI-103780,0
CG10855,3
SKPB,3
EBI-157105,7
CG11391,23
CG31672,6
EBI-221089,12
BALDSPOT,5
L(1)DD4,23
CG9850,23
CG12241,8
CG14570,1
EBI-188086,21
EBI-153274,7
CG12672,17
CYP28D2,17
ARF102F,11
EGL,8
EBI-146828,8
CG8086,1
CG11269,18
CG18858,19
CG13366,13
EBI-123290,19
GCM,6
EBI-498019,18
EG,18
BBX,23
HNF4,8
CG32706,16
CG5315,13
L(2)GL,0
CG5618,3
ORCT,20
CG11790,2
EBI-130849,15
CG8142,3
CG31688,19
CG6481,19
FBP,6
CG7556,1
CG12885,12
CIP4,8
HSP60,8
CG5860,5
CG31158,1
CG14882,4
EBI-115928,21
CG12994,12
CG12547,3
EBI-90156,3
PDK,20
ALDH,19
EBI-192122,1
CG5991,13
FIG,8
CV,6
CPR23B,6
CG16756,14
CG5969,7
OSK,0
KNRL,6
CG3430,8
EBI-160813,23
EBI-144082,1
CG4562,13
CG9389,22
CG14231,23
A10,7
CG13760,3
CG4553,22
CG13075,6
GR58B,1
CG6418,1
CG5973,8
OR49A,16
RABX5,3
RHOGAP18B,1
NUP75,13
DS,4
CG4983,16
CG4279,23
EBI-1630331,3
CPR65AX2,6
EBI-88803,21
CG30344,6
MRPL14,6
PEBII,6
CG11284,18
JOG,20
LOK,3
CG11583,13
CG2909,13
CG14258,3
MHCL,13
EBI-112411,8
FRQ1,8
CG10862,6
TUN,3
CG1368,1
CG1847,13
EBI-110730,1
CG1273,8
CG17658,18
CG12116,20
CG9773,20
CG9809,19
GSTS1,18
DELTACOP,1
EBI-101212,8
DDB1,13
CG7713,22
SKTL,13
SEC3,3
UNC-115,18
CG10700,12
EBI-167711,13
RBPJ,18
TRA2,14
EBI-424900,13
EBI-1627435,3
PIS,12
LOJ,19
CG7071,14
CG14164,6
L(1)G0168,13
CG3222,3
CRQ,22
EBI-149729,13
CG32164,19
DPLD,8
GWL,1
EBI-189814,3
EIG71EK,9
SU(VAR)2-10,13
MED30,4
CG17180,3
EBI-150889,14
AATS-ARG,7
CG17376,6
CG40006,18
CG4709,13
EBI-148303,14
EBI-178130,8
CG14147,6
CG11577,6
CG4641,8
EBI-182021,6
CG8360,6
MRPL30,9
CG11538,22
EBI-130468,6
CG30077,8
CG4702,1
JON74E,4
CG8351,18
EBI-233088,7
DSD,1
CG9360,16
EBI-113903,0
CG5522,19
CG11444,3
DEBCL,13
CG14297,0
CG15042,17
PSF1,8
PROSBETA2,9
EBI-252067,2
SP1,16
TOTC,1
CG1440,13
MEX1,14
CG7045,6
RPS4,7
CG5835,13
EBI-139944,21
WDN,23
EBI-130549,21
EBI-188322,1
AB,18
CG32598,4
ASH2,8
EBI-140860,2
EBI-153666,8
CG5515,7
EBI-113474,13
CG2767,13
IPOD,6
CG16935,1
EIP71CD,4
CG11594,1
CG12091,1
CG15313,7
EBI-96219,7
AATS-THR,16
CG16779,13
TSG,6
KIRRE,17
PN,12
PAL,8
EBI-2110845,18
SP1070,13
CG11865,4
EBI-191255,1
CG3640,3
14-3-3EPSILON,3
CG10326,9
EBI-96077,4
CG14956,13
NINAC,19
SE,21
EXBA,12
CG13311,6
CG1837,1
CG10092,4
EBI-108503,6
CG6697,9
CG14313,1
CG30423,6
CIB,12
CG8959,2
ANK2,13
CG4810,19
EBI-145656,19
ALPHA-ADAPTIN,0
CG14274,1
CG7987,3
EBI-146755,4
CG8786,1
CG6182,1
CG4892,19
PTTH,22
CG7766,21
EBI-191450,8
PROS,0
CG1646,1
CG32758,13
CG7309,23
CG14957,14
RAB5,6
CCP84AG,15
CG14579,1
GCR(ICH),6
LID,19
DR,12
CG13599,7
CG5148,7
CG14645,6
CG13482,6
CHEB93A,16
ROE1,16
EBI-169340,19
CG3552,16
LACK,3
ACP26AA,8
SPEN,13
CHEA75A,9
CG5989,7
EBI-122357,13
CG15601,1
SICK,22
CG3645,21
CG11165,3
CG6059,8
ISWI,13
CG5180,4
TANGO14,9
CG15729,0
MGE,1
LAS,1
EBI-159475,1
CG31226,6
EBI-137132,2
ZETACOP,19
EBI-280684,1
CG16723,19
CG7646,6
CG5720,6
CG11786,7
CG7175,9
EBI-113191,8
CG3415,3
MPK2,2
CG32528,2
CG32972,13
CG4927,3
CG3754,8
CHRW,13
CBP,8
YELLOW-E2,19
CG32452,1
EBI-106536,11
CG7828,3
CG9247,4
CG18528,17
CG11791,17
MMY,8
CG14219,12
CG6915,19
CG13659,3
EBI-185298,3
DMRT11E,0
EBI-104725,3
CABP1,8
CG7637,9
EBI-178878,9
CG12680,18
PERITROPHIN-A,8
CG14715,4
CG4159,15
CG4042,1
EBI-165848,0
CG14341,13
CG7102,0
ARP8,8
CG3585,13
CG2025,8
CG5418,8
CG10802,11
SYN,23
EBI-117826,23
CG7054,6
CG13031,1
SYT7,5
SRP54K,19
CG7542,7
CG4362,9
HAY,19
OCN,6
JHEBP29,0
GRHR,3
PNR,3
USH,3
EBI-137497,8
CG32206,12
ACER,16
EBI-131642,20
TIM10,23
CG1950,23
CG14739,8
EBI-127250,9
CG14897,3
CG15376,0
CG5847,7
COPROX,6
FT,13
CG12262,21
CG3814,6
CG17217,12
CG9586,8
CG5623,16
CG7101,9
CG2652,1
EBI-107291,1
CG30427,23
SOX14,1
CG16863,19
CG4004,1
RSG7,3
QUA,13
CG17121,8
CG12798,12
CG5734,3
EBI-166480,9
SRA,8
ASE,18
CG12056,6
CG2765,1
MYOGLIANIN,1
SSL,18
CG16817,0
JING,19
CG6231,8
NEP2,13
CG6206,6
CG6674,3
EBI-137632,6
EBI-102727,18
OSA,14
SULF1,13
CIC,19
CG10486,19
EBI-174538,7
EIF3-S10,6
SHOT,19
CG14985,6
CG15475,22
SU(S),17
CG15382,4
KL-3,19
CG14380,20
ART1,20
CG2083,1
CG17361,8
CG1638,8
EBI-132115,8
CG31924,1
CG5984,16
CG13936,21
CG4038,6
CG11412,4
CG17298,12
TAN,16
CG17781,20
